Location,Time,Air Temperature - average (ºC),Wind Speed - average (m/s),Wind Direction - average (º),Rainfall - (mm)
Curyo,2003-01-20T19:15:20Z,35.8,1.03,300.844515,0
Curyo,2003-01-20T19:15:30Z,36.5,0.73,292.721498,0
Curyo,2003-01-20T19:15:40Z,36.9,0.94,341.886934,0
Curyo,2003-01-20T19:15:50Z,36.9,0.84,320.847255,0
Curyo,2003-01-20T19:16:00Z,36.9,0.99,325.472028,0
Curyo,2003-01-20T19:16:10Z,37.5,0.6599999999999999,33.95906,0
Curyo,2003-01-20T19:16:20Z,37,1,313.907838,0
Curyo,2003-01-20T19:16:30Z,37.2,0.61,324.727579,0
Curyo,2003-01-20T19:16:40Z,37,0.59,1.289398,0
Curyo,2003-01-20T19:16:50Z,37.3,0.7,311.045752,0
Curyo,2003-01-20T19:17:00Z,37.1,0.48,307.504142,0
Curyo,2003-01-20T19:17:10Z,36.6,0.49,284.762617,0
Curyo,2003-01-20T19:17:20Z,37.4,0.59,30.579227,0
Curyo,2003-01-20T19:17:30Z,37.3,0.7,91.425619,0
Curyo,2003-01-20T19:17:40Z,36.6,0.7899999999999999,11.569972,0
Curyo,2003-01-20T19:17:50Z,36.3,0.74,271.873493,0
Curyo,2003-01-20T19:18:00Z,36.4,0.44,309.603708,0
Curyo,2003-01-20T19:18:10Z,36.4,0.57,281.663294,0
Curyo,2003-01-20T19:18:20Z,35.9,0.36,338.902921,0
Curyo,2003-01-20T19:18:30Z,34.7,0.6,306.313645,0
Curyo,2003-01-20T19:18:40Z,34.9,0.22999999999999998,335.380889,0
Curyo,2003-01-20T19:18:50Z,34.9,0.37,0.137071,0
Curyo,2003-01-20T19:19:00Z,34.2,0.19,90.550904,0
Curyo,2003-01-20T19:19:10Z,33.9,0.049999999999999996,48.021141,0
Curyo,2003-01-20T19:19:20Z,33.3,0.03,48.021141,0
Curyo,2003-01-20T19:19:30Z,32.6,0.049999999999999996,45.319193,0
Curyo,2003-01-20T19:19:40Z,32.1,0.03,40.050979,0
Curyo,2003-01-20T19:19:50Z,31.4,0.019999999999999997,40.295883,0
Curyo,2003-01-20T19:20:00Z,30.7,0,40.295883,0
Curyo,2003-01-20T19:20:10Z,30,0,40.381678,0
Curyo,2003-01-20T19:20:20Z,29.5,0.009999999999999998,40.381678,0
Curyo,2003-01-20T19:20:30Z,29.2,0.039999999999999994,8.86249,0
Curyo,2003-01-20T19:20:40Z,29,0.009999999999999998,0,0
Curyo,2003-01-20T19:20:50Z,28.6,0.019999999999999997,0,0
Curyo,2003-01-20T19:21:00Z,28.1,0,0,0
Curyo,2003-01-20T19:21:10Z,27.7,0,0,0
Curyo,2003-01-20T19:21:20Z,27.2,0,0,0
Curyo,2003-01-20T19:21:30Z,26.8,0,0,0
Curyo,2003-01-20T19:21:40Z,26.7,0,0,0
Curyo,2003-01-20T19:21:50Z,26.5,0,0,0
Curyo,2003-01-20T19:22:00Z,26.4,0,0,0
Curyo,2003-01-20T19:22:10Z,26.3,0,0,0
Curyo,2003-01-20T19:22:20Z,26.3,0,0,0
Curyo,2003-01-20T19:22:30Z,26.3,0,0,0
Curyo,2003-01-20T19:22:40Z,25.7,0,0,0
Curyo,2003-01-20T19:22:50Z,25,0,0,0
Curyo,2003-01-20T19:23:00Z,24.4,0,0,0
Curyo,2003-01-20T19:23:10Z,24.3,0,0,0
Curyo,2003-01-20T19:23:20Z,24.4,0,0,0
Curyo,2003-01-20T19:23:30Z,24.5,0.009999999999999998,0,0
Curyo,2003-01-20T19:23:40Z,24.5,0,0,0
Curyo,2003-01-20T19:23:50Z,24.5,0,0,0
Curyo,2004-01-20T19:00:00Z,24.3,0,0,0
Curyo,2004-01-20T19:00:10Z,24.2,0.039999999999999994,0,0
Curyo,2004-01-20T19:00:20Z,24.1,0,0,0
Curyo,2004-01-20T19:00:30Z,24,0,0,0
Curyo,2004-01-20T19:00:40Z,24.6,0.25,0,0
Curyo,2004-01-20T19:00:50Z,25.5,0.48,81.03613,0
Curyo,2004-01-20T19:01:00Z,25.1,0.15999999999999998,109.608441,0
Curyo,2004-01-20T19:01:10Z,25.2,0.45,107.044721,0
Curyo,2004-01-20T19:01:20Z,25.3,0.18,110.069496,0
Curyo,2004-01-20T19:01:30Z,24.8,0.18,110.319233,0
Curyo,2004-01-20T19:01:40Z,24.5,0.049999999999999996,110.424573,0
Curyo,2004-01-20T19:01:50Z,23.8,0.019999999999999997,110.424573,0
Curyo,2004-01-20T19:02:00Z,23.9,0.11,110.424573,0
Curyo,2004-01-20T19:02:10Z,23.5,0.039999999999999994,110.424573,0
Curyo,2004-01-20T19:02:20Z,23.7,0.47,110.319233,0
Curyo,2004-01-20T19:02:30Z,22.8,0.019999999999999997,110.069496,0
Curyo,2004-01-20T19:02:40Z,21.8,0.049999999999999996,110.069496,0
Curyo,2004-01-20T19:02:50Z,21.4,0.009999999999999998,110.069496,0
Curyo,2004-01-20T19:03:00Z,21.1,0.009999999999999998,110.069496,0
Curyo,2004-01-20T19:03:10Z,21.8,0.15999999999999998,110.069496,0
Curyo,2004-01-20T19:03:20Z,22.2,0.24,109.963896,0
Curyo,2004-01-20T19:03:30Z,22.7,0.5599999999999999,107.474774,0
Curyo,2004-01-20T19:03:40Z,22.7,0.61,109.040289,0
Curyo,2004-01-20T19:03:50Z,22.9,0.74,109.327334,0
Curyo,2004-01-20T19:04:00Z,23.4,1.0599999999999998,104.32272,0
Curyo,2004-01-20T19:04:10Z,23.6,0.97,107.972035,0
Curyo,2004-01-20T19:04:20Z,23.5,0.87,105.664154,0
Curyo,2004-01-20T19:04:30Z,23.8,0.7999999999999999,98.702224,0
Curyo,2004-01-20T19:04:40Z,23.9,0.72,102.881978,0
Curyo,2004-01-20T19:04:50Z,24,0.61,97.262051,0
Curyo,2004-01-20T19:05:00Z,24,0.87,106.120856,0
Curyo,2004-01-20T19:05:10Z,24.1,0.95,98.11136,0
Curyo,2004-01-20T19:05:20Z,24.5,1.33,89.856761,0
Curyo,2004-01-20T19:05:30Z,24.6,1.29,93.796052,0
Curyo,2004-01-20T19:05:40Z,24.7,1.02,96.760353,0
Curyo,2004-01-20T19:05:50Z,25.2,1.44,92.999087,0
Curyo,2004-01-20T19:06:00Z,25.4,1.33,100.119823,0
Curyo,2004-01-20T19:06:10Z,25.8,1.29,99.572634,0
Curyo,2004-01-20T19:06:20Z,26.6,1.25,101.689369,0
Curyo,2004-01-20T19:06:30Z,27.1,1.0899999999999999,90.138062,0
Curyo,2004-01-20T19:06:40Z,27.5,1.2999999999999998,110.191412,0
Curyo,2004-01-20T19:06:50Z,27.9,1.0999999999999999,108.886087,0
Curyo,2004-01-20T19:07:00Z,28.8,0.9299999999999999,89.596515,0
Curyo,2004-01-20T19:07:10Z,29.4,0.86,103.324531,0
Curyo,2004-01-20T19:07:20Z,30.1,1.01,94.501236,0
Curyo,2004-01-20T19:07:30Z,30.8,0.85,100.958121,0
Curyo,2004-01-20T19:07:40Z,31.7,0.87,55.56888,0
Curyo,2004-01-20T19:07:50Z,32.4,1.15,85.804888,0
Curyo,2004-01-20T19:08:00Z,33.3,1.2599999999999998,77.678409,0
Curyo,2004-01-20T19:08:10Z,33.9,1.55,62.073047,0
Curyo,2004-01-20T19:08:20Z,34.7,1.2,60.234958,0
Curyo,2004-01-20T19:08:30Z,35.5,1.37,43.196005,0
Curyo,2004-01-20T19:08:40Z,36,1.5999999999999999,56.895061,0
Curyo,2004-01-20T19:08:50Z,36.6,1.6500000000000001,34.753342,0
Curyo,2004-01-20T19:09:00Z,37.1,1.61,40.643025,0
Curyo,2004-01-20T19:09:10Z,37.4,1.66,43.276576,0
Curyo,2004-01-20T19:09:20Z,37.8,1.7,45.134182,0
Curyo,2004-01-20T19:09:30Z,38.5,1.5999999999999999,28.825553,0
Curyo,2004-01-20T19:09:40Z,39.2,1.5,32.106256,0
Curyo,2004-01-20T19:09:50Z,39.6,1.31,23.962489,0
Curyo,2004-01-20T19:10:00Z,39.7,1.74,34.032128,0
Curyo,2004-01-20T19:10:10Z,40.2,1.7,19.725429,0
Curyo,2004-01-20T19:10:20Z,40.4,1.67,25.092656,0
Curyo,2004-01-20T19:10:30Z,40.9,1.67,20.183491,0
Curyo,2004-01-20T19:10:40Z,41,2.35,20.141581,0
Curyo,2004-01-20T19:10:50Z,41.1,2.32,12.142178,0
Curyo,2004-01-20T19:11:00Z,41.3,2.2399999999999998,11.274499,0
Curyo,2004-01-20T19:11:10Z,41.5,2.34,10.993773,0
Curyo,2004-01-20T19:11:20Z,42,2.09,13.787853,0
Curyo,2004-01-20T19:11:30Z,42.8,2.48,7.256378,0
Curyo,2004-01-20T19:11:40Z,42.5,2.48,355.943262,0
Curyo,2004-01-20T19:11:50Z,42.9,2.38,357.098979,0
Curyo,2004-01-20T19:12:00Z,42.9,3.28,3.410945,0
Curyo,2004-01-20T19:12:10Z,42.9,3.23,353.352659,0
Curyo,2004-01-20T19:12:20Z,43.2,3.3699999999999997,353.220432,0
Curyo,2004-01-20T19:12:30Z,42.9,3.43,341.869813,0
Curyo,2004-01-20T19:12:40Z,42.8,3.76,6.895309,0
Curyo,2004-01-20T19:12:50Z,42.5,3.65,358.4398,0
Curyo,2004-01-20T19:13:00Z,42.8,3.9399999999999995,354.410131,0
Curyo,2004-01-20T19:13:10Z,42.4,3.9699999999999998,330.255119,0
Curyo,2004-01-20T19:13:20Z,41.9,3.88,344.283025,0
Curyo,2004-01-20T19:13:30Z,42.2,3.87,341.834043,0
Curyo,2004-01-20T19:13:40Z,41.6,3.99,349.143587,0
Curyo,2004-01-20T19:13:50Z,41.5,3.8,357.585343,0
Curyo,2004-01-20T19:14:00Z,41.1,3.8499999999999996,343.761158,0
Curyo,2004-01-20T19:14:10Z,41.3,2.98,343.551392,0
Curyo,2004-01-20T19:14:20Z,40.9,3.23,7.672412,0
Curyo,2004-01-20T19:14:30Z,40.3,3.17,357.288017,0
Curyo,2004-01-20T19:14:40Z,39.6,2.5700000000000003,350.095817,0
Curyo,2004-01-20T19:14:50Z,39.3,1.79,352.111651,0
Curyo,2004-01-20T19:15:00Z,39.2,1.51,342.436704,0
Curyo,2004-01-20T19:15:10Z,38.5,1.8199999999999998,312.909841,0
Curyo,2004-01-20T19:15:20Z,36.9,1.68,266.248271,0
Curyo,2004-01-20T19:15:30Z,35.6,1.51,255.379126,0
Curyo,2004-01-20T19:15:40Z,33.8,1.87,189.039483,0
Curyo,2004-01-20T19:15:50Z,32.2,2.04,191.051457,0
Curyo,2004-01-20T19:16:00Z,31.9,2.26,198.434949,0
Curyo,2004-01-20T19:16:10Z,31.8,1.78,196.38954,0
Curyo,2004-01-20T19:16:20Z,30.5,1.81,191.925992,0
Curyo,2004-01-20T19:16:30Z,29.1,2.3,196.675018,0
Curyo,2004-01-20T19:16:40Z,28.2,2.01,208.58472,0
Curyo,2004-01-20T19:16:50Z,28.6,1.75,200.199807,0
Curyo,2004-01-20T19:17:00Z,28,2.0999999999999996,212.092591,0
Curyo,2004-01-20T19:17:10Z,26.8,1.8599999999999999,196.873471,0
Curyo,2004-01-20T19:17:20Z,26.1,1.9699999999999998,207.349876,0
Curyo,2004-01-20T19:17:30Z,25.5,1.96,201.476791,0
Curyo,2004-01-20T19:17:40Z,25.4,1.9,199.277473,0
Curyo,2004-01-20T19:17:50Z,25,1.6300000000000001,197.004955,0
Curyo,2004-01-20T19:18:00Z,24.6,2.35,199.112974,0
Curyo,2004-01-20T19:18:10Z,23.8,2.2199999999999998,211.049657,0
Curyo,2004-01-20T19:18:20Z,23.2,1.9,200.528379,0
Curyo,2004-01-20T19:18:30Z,22.7,2.37,195.170278,0
Curyo,2004-01-20T19:18:40Z,22.1,2.05,195.968677,0
Curyo,2004-01-20T19:18:50Z,21.9,1.79,201.527433,0
Curyo,2004-01-20T19:19:00Z,21.5,1.66,196.023919,0
Curyo,2004-01-20T19:19:10Z,21.2,1.96,194.58042,0
Curyo,2004-01-20T19:19:20Z,20.8,2,203.492197,0
Curyo,2004-01-20T19:19:30Z,20.5,2.03,196.714568,0
Curyo,2004-01-20T19:19:40Z,20.1,1.5999999999999999,198.847142,0
Curyo,2004-01-20T19:19:50Z,19.8,1.37,218.977313,0
Curyo,2004-01-20T19:20:00Z,19.7,1.8900000000000001,193.639052,0
Curyo,2004-01-20T19:20:10Z,19.4,1.55,200.63227,0
Curyo,2004-01-20T19:20:20Z,19.1,1.6300000000000001,205.692191,0
Curyo,2004-01-20T19:20:30Z,19,1.9300000000000002,199.114802,0
Curyo,2004-01-20T19:20:40Z,18.8,2.08,191.339002,0
Curyo,2004-01-20T19:20:50Z,18.7,1.96,200.881997,0
Curyo,2004-01-20T19:21:00Z,18.6,1.27,205.110453,0
Curyo,2004-01-20T19:21:10Z,18.5,1.9300000000000002,202.442753,0
Curyo,2004-01-20T19:21:20Z,18.4,1.8900000000000001,199.707979,0
Curyo,2004-01-20T19:21:30Z,18.3,1.9899999999999998,203.593155,0
Curyo,2004-01-20T19:21:40Z,18.3,2.31,192.932608,0
Curyo,2004-01-20T19:21:50Z,18.3,2.17,190.856413,0
Curyo,2004-01-20T19:22:00Z,18.2,2.03,190.238198,0
Curyo,2004-01-20T19:22:10Z,18.2,2.1999999999999997,196.527514,0
Curyo,2004-01-20T19:22:20Z,18,1.9100000000000001,207.142319,0
Curyo,2004-01-20T19:22:30Z,17.9,1.21,209.256903,0
Curyo,2004-01-20T19:22:40Z,17.6,1.18,207.827747,0
Curyo,2004-01-20T19:22:50Z,17.5,1.29,216.586783,0
Curyo,2004-01-20T19:23:00Z,17.5,1.2599999999999998,212.005383,0
Curyo,2004-01-20T19:23:10Z,17.5,1.04,219.532135,0
Curyo,2004-01-20T19:23:20Z,17.3,1.1199999999999999,231.365245,0
Curyo,2004-01-20T19:23:30Z,17.1,0.98,213.986167,0
Curyo,2004-01-20T19:23:40Z,17.1,1.03,208.072487,0
Curyo,2004-01-20T19:23:50Z,16.9,1.5,191.41584,0
Curyo,2005-01-20T19:00:00Z,16.8,1.2,196.699244,0
Curyo,2005-01-20T19:00:10Z,16.6,1.02,208.40388,0
Curyo,2005-01-20T19:00:20Z,16.4,1.02,224.021609,0
Curyo,2005-01-20T19:00:30Z,16.2,0.9299999999999999,206.565051,0
Curyo,2005-01-20T19:00:40Z,16.1,0.99,206.014903,0
Curyo,2005-01-20T19:00:50Z,15.9,1.22,217.22849,0
Curyo,2005-01-20T19:01:00Z,15.8,1.21,218.933367,0
Curyo,2005-01-20T19:01:10Z,15.8,1.0599999999999998,224.289758,0
Curyo,2005-01-20T19:01:20Z,15.7,1.0499999999999998,216.544972,0
Curyo,2005-01-20T19:01:30Z,15.6,0.82,213.727614,0
Curyo,2005-01-20T19:01:40Z,15.5,0.61,216.840025,0
Curyo,2005-01-20T19:01:50Z,15.4,0.38,224.758925,0
Curyo,2005-01-20T19:02:00Z,15.3,0.26,239.075541,0
Curyo,2005-01-20T19:02:10Z,15.1,0.25,242.6811,0
Curyo,2005-01-20T19:02:20Z,14.9,0.13999999999999999,254.675504,0
Curyo,2005-01-20T19:02:30Z,14.6,0.25,259.205022,0
Curyo,2005-01-20T19:02:40Z,14.6,0.15,251.281411,0
Curyo,2005-01-20T19:02:50Z,14.4,0.19,253.268513,0
Curyo,2005-01-20T19:03:00Z,14,0.19999999999999998,214.981125,0
Curyo,2005-01-20T19:03:10Z,14,0.21,187.083286,0
Curyo,2005-01-20T19:03:20Z,13.9,0.18,187.083286,0
Curyo,2005-01-20T19:03:30Z,14,0.35,267.530553,0
Curyo,2005-01-20T19:03:40Z,14.2,0.43,266.785902,0
Curyo,2005-01-20T19:03:50Z,14.5,0.6299999999999999,237.341857,0
Curyo,2005-01-20T19:04:00Z,14.8,0.5399999999999999,248.394473,0
Curyo,2005-01-20T19:04:10Z,14.8,0.52,234.803568,0
Curyo,2005-01-20T19:04:20Z,14.9,0.5499999999999999,246.313318,0
Curyo,2005-01-20T19:04:30Z,15.1,0.5399999999999999,215.10174,0
Curyo,2005-01-20T19:04:40Z,15.1,0.43,260.833828,0
Curyo,2005-01-20T19:04:50Z,15.2,0.5399999999999999,235.539184,0
Curyo,2005-01-20T19:05:00Z,15.1,1.03,196.723919,0
Curyo,2005-01-20T19:05:10Z,15.2,0.72,202.988717,0
Curyo,2005-01-20T19:05:20Z,15.2,0.73,234.963804,0
Curyo,2005-01-20T19:05:30Z,15.2,0.87,225.580681,0
Curyo,2005-01-20T19:05:40Z,15.2,0.52,251.800835,0
Curyo,2005-01-20T19:05:50Z,15.2,0.5299999999999999,245.29757,0
Curyo,2005-01-20T19:06:00Z,15.2,0.5499999999999999,244.064547,0
Curyo,2005-01-20T19:06:10Z,15.2,0.59,242.457717,0
Curyo,2005-01-20T19:06:20Z,15.3,0.7,209.119083,0
Curyo,2005-01-20T19:06:30Z,15.6,0.7,191.830113,0
Curyo,2005-01-20T19:06:40Z,15.6,0.9299999999999999,198.711738,0
Curyo,2005-01-20T19:06:50Z,15.5,1.1199999999999999,216.085073,0
Curyo,2005-01-20T19:07:00Z,15.5,1.0799999999999998,204.455108,0
Curyo,2005-01-20T19:07:10Z,15.4,0.7899999999999999,208.526006,0
Curyo,2005-01-20T19:07:20Z,15.5,0.84,245.336185,0
Curyo,2005-01-20T19:07:30Z,15.5,0.7999999999999999,204.362453,0
Curyo,2005-01-20T19:07:40Z,15.4,0.88,202.118435,0
Curyo,2005-01-20T19:07:50Z,15.4,0.83,210.24329,0
Curyo,2005-01-20T19:08:00Z,15.4,0.97,211.174596,0
Curyo,2005-01-20T19:08:10Z,15.7,0.73,251.939528,0
Curyo,2005-01-20T19:08:20Z,15.7,0.86,217.120233,0
Curyo,2005-01-20T19:08:30Z,15.7,0.73,219.423141,0
Curyo,2005-01-20T19:08:40Z,15.8,0.9,246.037511,0
Curyo,2005-01-20T19:08:50Z,16,1.04,233.869135,0
Curyo,2005-01-20T19:09:00Z,16.4,1.51,196.244818,0
Curyo,2005-01-20T19:09:10Z,16.4,1.77,201.257724,0
Curyo,2005-01-20T19:09:20Z,16.8,1.37,216.176138,0
Curyo,2005-01-20T19:09:30Z,17.2,0.89,234.918651,0
Curyo,2005-01-20T19:09:40Z,17.4,1.38,214.292706,0
Curyo,2005-01-20T19:09:50Z,17.9,1.78,192.720087,0
Curyo,2005-01-20T19:10:00Z,18.6,1.9699999999999998,194.394745,0
Curyo,2005-01-20T19:10:10Z,19,2,192.757532,0
Curyo,2005-01-20T19:10:20Z,19.7,1.5599999999999998,191.851249,0
Curyo,2005-01-20T19:10:30Z,20,1.71,191.779132,0
Curyo,2005-01-20T19:10:40Z,20.1,1.66,199.918133,0
Curyo,2005-01-20T19:10:50Z,20.2,1.61,212.337636,0
Curyo,2005-01-20T19:11:00Z,20.8,1.48,213.410805,0
Curyo,2005-01-20T19:11:10Z,21.3,1.38,244.253404,0
Curyo,2005-01-20T19:11:20Z,21,1.49,212.708651,0
Curyo,2005-01-20T19:11:30Z,21.3,1.49,208.18459,0
Curyo,2005-01-20T19:11:40Z,21.5,1.33,201.146094,0
Curyo,2005-01-20T19:11:50Z,22.1,1.39,221.431904,0
Curyo,2005-01-20T19:12:00Z,22.4,1.29,216.912912,0
Curyo,2005-01-20T19:12:10Z,22.4,1.2599999999999998,247.412689,0
Curyo,2005-01-20T19:12:20Z,23.6,1.22,267.273689,0
Curyo,2005-01-20T19:12:30Z,23.5,1.27,223.246595,0
Curyo,2005-01-20T19:12:40Z,23.6,1.45,268.561914,0
Curyo,2005-01-20T19:12:50Z,23.5,1.71,214.540091,0
Curyo,2005-01-20T19:13:00Z,23.4,1.2599999999999998,238.369339,0
Curyo,2005-01-20T19:13:10Z,24.2,1.43,218.578939,0
Curyo,2005-01-20T19:13:20Z,23.9,1.24,238.453235,0
Curyo,2005-01-20T19:13:30Z,24.5,1.24,276.632515,0
Curyo,2005-01-20T19:13:40Z,23.4,1.55,233.987637,0
Curyo,2005-01-20T19:13:50Z,24,1.5399999999999998,247.97443,0
Curyo,2005-01-20T19:14:00Z,23.6,1.29,243.257563,0
Curyo,2005-01-20T19:14:10Z,23.3,1.42,225.892385,0
Curyo,2005-01-20T19:14:20Z,22.1,2.07,236.309932,0
Curyo,2005-01-20T19:14:30Z,20.6,2.37,217.918788,0
Curyo,2005-01-20T19:14:40Z,21.4,1.98,231.80905,0
Curyo,2005-01-20T19:14:50Z,22,1.87,230.730222,0
Curyo,2005-01-20T19:15:00Z,21.1,1.83,216.869898,0
Curyo,2005-01-20T19:15:10Z,21.3,1.5999999999999999,250.753968,0
Curyo,2005-01-20T19:15:20Z,21.9,1.85,230.894608,0
Curyo,2005-01-20T19:15:30Z,21.8,1.43,227.976,0
Curyo,2005-01-20T19:15:40Z,22,1.2999999999999998,256.668703,0
Curyo,2005-01-20T19:15:50Z,21.7,1.33,263.740964,0
Curyo,2005-01-20T19:16:00Z,22.5,1.47,224.251078,0
Curyo,2005-01-20T19:16:10Z,22,1.37,245.637547,0
Curyo,2005-01-20T19:16:20Z,22.1,1.37,268.38321,0
Curyo,2005-01-20T19:16:30Z,22.3,1.48,237.547824,0
Curyo,2005-01-20T19:16:40Z,22.1,1.6300000000000001,242.556547,0
Curyo,2005-01-20T19:16:50Z,21.9,1.55,219.920392,0
Curyo,2005-01-20T19:17:00Z,21.8,1.41,201.652331,0
Curyo,2005-01-20T19:17:10Z,22.3,1.2999999999999998,235.505064,0
Curyo,2005-01-20T19:17:20Z,21.4,1.19,266.199222,0
Curyo,2005-01-20T19:17:30Z,21.4,1.64,213.86144,0
Curyo,2005-01-20T19:17:40Z,21.8,1.43,221.04978500000001,0
Curyo,2005-01-20T19:17:50Z,21.8,1.37,206.489363,0
Curyo,2005-01-20T19:18:00Z,21.6,1.48,216.659381,0
Curyo,2005-01-20T19:18:10Z,21.2,1.44,219.685454,0
Curyo,2005-01-20T19:18:20Z,20.9,1.49,209.071092,0
Curyo,2005-01-20T19:18:30Z,20.7,1.41,216.218837,0
Curyo,2005-01-20T19:18:40Z,20.7,1.2999999999999998,208.300756,0
Curyo,2005-01-20T19:18:50Z,20.6,1.55,200.112588,0
Curyo,2005-01-20T19:19:00Z,20.5,1.4,202.363666,0
Curyo,2005-01-20T19:19:10Z,20.3,1.4,201.801409,0
Curyo,2005-01-20T19:19:20Z,20.1,1.2799999999999998,203.005155,0
Curyo,2005-01-20T19:19:30Z,19.8,1.0599999999999998,212.624869,0
Curyo,2005-01-20T19:19:40Z,19.7,1.2799999999999998,200.317696,0
Curyo,2005-01-20T19:19:50Z,19.5,1.0599999999999998,204.943905,0
Curyo,2005-01-20T19:20:00Z,19.2,1.1099999999999999,217.817659,0
Curyo,2005-01-20T19:20:10Z,19,1.0899999999999999,207.225492,0
Curyo,2005-01-20T19:20:20Z,18.8,0.87,207.4611,0
Curyo,2005-01-20T19:20:30Z,18.6,1.2,202.780146,0
Curyo,2005-01-20T19:20:40Z,18.4,1.17,212.169298,0
Curyo,2005-01-20T19:20:50Z,18.3,0.97,207.615491,0
Curyo,2005-01-20T19:21:00Z,18,0.7799999999999999,219.705857,0
Curyo,2005-01-20T19:21:10Z,17.8,0.8099999999999999,218.996311,0
Curyo,2005-01-20T19:21:20Z,17.7,0.8099999999999999,223.457052,0
Curyo,2005-01-20T19:21:30Z,17.6,0.82,196.62518,0
Curyo,2005-01-20T19:21:40Z,17.5,0.87,210.749967,0
Curyo,2005-01-20T19:21:50Z,17.3,0.9099999999999999,198.138082,0
Curyo,2005-01-20T19:22:00Z,17.1,0.9299999999999999,215.520247,0
Curyo,2005-01-20T19:22:10Z,16.9,0.88,204.456148,0
Curyo,2005-01-20T19:22:20Z,16.7,0.6799999999999999,231.23448,0
Curyo,2005-01-20T19:22:30Z,16.4,0.48,266.859739,0
Curyo,2005-01-20T19:22:40Z,16.2,0.5299999999999999,176.944407,0
Curyo,2005-01-20T19:22:50Z,16,0.47,213.017891,0
Curyo,2005-01-20T19:23:00Z,15.9,0.42,246.703857,0
Curyo,2005-01-20T19:23:10Z,15.6,0.48,245.791732,0
Curyo,2005-01-20T19:23:20Z,15.4,0.71,204.775141,0
Curyo,2005-01-20T19:23:30Z,15.4,0.87,205.436216,0
Curyo,2005-01-20T19:23:40Z,15.2,0.9299999999999999,202.049637,0
Curyo,2005-01-20T19:23:50Z,15.1,0.6599999999999999,210.451785,0
Curyo,2006-01-20T19:00:00Z,15,0.74,215.457184,0
Curyo,2006-01-20T19:00:10Z,14.7,0.6299999999999999,207.811647,0
Curyo,2006-01-20T19:00:20Z,14.5,0.6599999999999999,223.312705,0
Curyo,2006-01-20T19:00:30Z,14.4,0.7,205.582639,0
Curyo,2006-01-20T19:00:40Z,14.3,0.52,208.655954,0
Curyo,2006-01-20T19:00:50Z,14.1,0.44,200.069496,0
Curyo,2006-01-20T19:01:00Z,14,0.39999999999999997,202.051063,0
Curyo,2006-01-20T19:01:10Z,14,0.33999999999999997,198.044221,0
Curyo,2006-01-20T19:01:20Z,13.9,0.31,196.946161,0
Curyo,2006-01-20T19:01:30Z,13.7,0.26999999999999996,226.4476,0
Curyo,2006-01-20T19:01:40Z,13.6,0.26,274.726303,0
Curyo,2006-01-20T19:01:50Z,13.6,0.22999999999999998,272.694284,0
Curyo,2006-01-20T19:02:00Z,13.3,0.26,230.950189,0
Curyo,2006-01-20T19:02:10Z,13.1,0.12,228.972496,0
Curyo,2006-01-20T19:02:20Z,12.9,0.12,228.972496,0
Curyo,2006-01-20T19:02:30Z,12.5,0.049999999999999996,228.972496,0
Curyo,2006-01-20T19:02:40Z,12,0.06999999999999999,228.972496,0
Curyo,2006-01-20T19:02:50Z,11.8,0.13,227.385944,0
Curyo,2006-01-20T19:03:00Z,11.9,0.25,211.578165,0
Curyo,2006-01-20T19:03:10Z,12.1,0.18,211.636888,0
Curyo,2006-01-20T19:03:20Z,12.1,0.19999999999999998,211.578165,0
Curyo,2006-01-20T19:03:30Z,11.9,0.13999999999999999,211.578165,0
Curyo,2006-01-20T19:03:40Z,11.7,0.13999999999999999,211.636888,0
Curyo,2006-01-20T19:03:50Z,11.6,0.12,211.636888,0
Curyo,2006-01-20T19:04:00Z,11.6,0.009999999999999998,211.636888,0
Curyo,2006-01-20T19:04:10Z,11.1,0.009999999999999998,211.636888,0
Curyo,2006-01-20T19:04:20Z,10.8,0.049999999999999996,211.636888,0
Curyo,2006-01-20T19:04:30Z,11,0,211.636888,0
Curyo,2006-01-20T19:04:40Z,10.9,0,211.636888,0
Curyo,2006-01-20T19:04:50Z,10.7,0,211.636888,0
Curyo,2006-01-20T19:05:00Z,10.8,0,211.636888,0
Curyo,2006-01-20T19:05:10Z,10.8,0,211.636888,0
Curyo,2006-01-20T19:05:20Z,10.4,0,211.636888,0
Curyo,2006-01-20T19:05:30Z,10.3,0.019999999999999997,211.636888,0
Curyo,2006-01-20T19:05:40Z,10.4,0.16999999999999998,219.429817,0
Curyo,2006-01-20T19:05:50Z,10.4,0.24,256.946342,0
Curyo,2006-01-20T19:06:00Z,10.9,0.3,237.217327,0
Curyo,2006-01-20T19:06:10Z,11.3,0.15,231.11269,0
Curyo,2006-01-20T19:06:20Z,12,0.12,230.955075,0
Curyo,2006-01-20T19:06:30Z,12.6,0.71,203.030837,0
Curyo,2006-01-20T19:06:40Z,13.2,0.87,189.20785,0
Curyo,2006-01-20T19:06:50Z,13.7,0.9099999999999999,197.237681,0
Curyo,2006-01-20T19:07:00Z,14.5,0.7699999999999999,221.674626,0
Curyo,2006-01-20T19:07:10Z,15.4,0.58,209.269927,0
Curyo,2006-01-20T19:07:20Z,15.9,0.9,195.733613,0
Curyo,2006-01-20T19:07:30Z,16.4,0.9,220.227936,0
Curyo,2006-01-20T19:07:40Z,16.3,0.95,203.416031,0
